job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,label
4795.0,internship information technology,"GR, , ",IT,4500-4500,this initiative is being led by a very talented energetic and inspirational group of young greek leaders called ûïglobal shapers athens hub û under the umbrella of the world economic forum åêin a nutshell the objective is for the corporate business community to align with global shapers in order to develop and implement an internship program whereby companies commit to taking on board selected talented graduates for 6 month internships ûò in order to offer åêwork experience skill building and ultimately support the development of young talent to enter the local market,this is a 6 month full time paid internship position in some of the largest corporations in greece åêthe internship program includes both classroom and on the job training team projects networking with some of the most profound business leaders in the greek job market and community service in non governmental organizations åêfor more information åê url_3a192fa44cc0cec563d796313a1fbbbaf5543bb685aa98e0143dc082adc1ab4f åêcandidates applying to more than one job families will be matched with the job family most relevant to their studies profile,bachelor s degree of all majors aei tei college limited working experienceåêfluent in english,working experience in leading corporationsholistic classroom training and personal developmenton the job coaching on specific projectsregular sessions with senior leaders of the participating organizationsåê,0.0,1.0,1.0,Full-time,Internship,Bachelor's Degree,Information Technology and Services,Information Technology,0
12285.0,digital marketing manager,"US, SC, Beaufort",Marketing,0-30000,stokes automotive group beaufort is a family owned and operated dealer group in beaufort sc åê stokes is the leader in the automotive market of the low counrty in south carolina offering new toyota and honda vehicles as well as over 1000 used vehicles while delivering a truly exceptional experience to our customers åê we strive to put our customers first and make purchasing and servicing a vehicle a fast fun and easy experience our team is equipped with state of the art facilites and the highest tech equipment on the market that makes stokes stand out above the rest åê come join our winning team,stokes automotive group in beaufort sc is looking for a digital marketing manager the candidate will be responsible for developing implementing and managing the digital marketing efforts for the company this position must demonstrate leadership skills creative thinking and strong understanding of existing and emerging digital trends tools and platforms and have the ability to manage and support a variety of digital platforms including social media blogs video sites mobile micro sites and the main website other responsibilities include the following åê û monitor and manage brand reputation through a variety of listening tools û integrate digital media approaches with traditional marketing and brand campaigns û understand and implement seo sem tactics to increase serps û use analytic tools to monitor traffic amp trends to increase organic and paid search û e mail marketing layout design amp promotion newsletters û social and viral marketing videos animations amp content blogs podcasting û strong writing skills for multiple blog post each week û stays current with evolving trends and capabilities û enhance online user experience to drive traffic generate leads and sales û develop monthly fundraising campaigns to increase brand awareness and community involvement,position requirements û expert knowledge in current and future trends in digital marketing such as social media marketing mobile application marketing digital advertising and location based marketing facebook google û candidate must demonstrate a passion for using social media as a means to interact while understanding what motivates people to engage with brands via social media åê û must be self motivated a great communicator comfortable with independent decision making a team player and able to meet short deadlines when needed û video production and graphic design experience a plus û good verbal and written communication û knowledge of html php and fbml û blogging platform wordpress blogger and cms management systems a plus û proficient usage of ms office suite û experience working in adobe premiere adobe photoshop microsoft frontpage and microsoft sharepoint are a plus,benefits includeour team members enjoy a positive working environment with opportunities for professional growth through training and advancement from within the organization our team members also enjoy a comprehensive benefits program including medical and prescription coveragebasic life insurance 401 k with company matchemployee assistance programemployee discounts on vehicle purchases parts and servicepaid time offwe also offer a group of supplemental benefit plans including dental coverage short term disability long term disability and supplemental life insurance opportunities for career advancement please no phone calls or in person submittals all applications must be completed and submitted online we will review your resume and be in contact with you should it fit our current needs and requirements thank you for your interest in stokes automotive group,0.0,1.0,1.0,Full-time,Entry level,Associate Degree,Automotive,Marketing,0
8677.0,production trading floor support,"US, , New York",Equity IT,100000-130000,triangle workforce is a unique and refreshing workforce provider who bypasses the traditional antiquated methods of recruiting by embracing proprietary technical methods and utilizing company sponsored developers to reach out to their communities on our behalf what we are able to do is remove the stigma and blocks that most recruiting firms encounter by making sure we completely understand what potential developers are capable of and looking for åêby having developers speak directly to other developers we gain instant respect and greatly enhanced communications which help us discover matches that far surpass the results of typical companies in a timely and effective way give us a try and you won t ever go back,responsible for supporting the equities trading option trading desk program trading and middle office desks,major tasks include åáåêåêåêåêåêåêåê support of trading systems used by desksåáåêåêåêåêåêåêåê identifying troubleshooting and responding to emergency situations impacting live trading i e exchange outage fix routing issue åê connectivity issue system outage åáåêåêåêåêåêåêåê escalating problems pro actively and ensure all stakeholders are kept aware of issues and their development collecting and reporting errors and improvements to appropriate teams liaise with traders to kept them apprise of issue statusåáåêåêåêåêåêåêåê working with the traders to understand trader requirements åáåêåêåêåêåêåêåê level one issue analysisåáåêåêåêåêåêåêåê bloomberg routing setupåáåêåêåêåêåêåêåê fix log verificationåáåêåêåêåêåêåêåê cowen in house application entitlement setupåáåêåêåêåêåêåêåê fix connection setup and testingåáåêåêåêåêåêåêåê daily batch job supportåáåêåêåêåêåêåêåê oats reporting knowledgerequired qualifications åáåêåêåêåêåêåêåê excellent interpersonal skills as well as written and verbal communication skills with a strong customer service orientation åáåêåêåêåêåêåêåê åêit support experience in an electronic trading environment with relevant exposure to development and support of equities trading applications and fix client connectivity åáåêåêåêåêåêåêåê experience in fix protocol to troubleshoot connectivity and messaging issues åáåêåêåêåêåêåêåê knowledge in fidessa system raptor ctac liquidpoint åáåêåêåêåêåêåêåê basic programming scripting required for order messaging setup åáåêåêåêåêåêåêåê ability to work well under pressure åáåêåêåêåêåêåêåê ability to quickly resolve issues and think on your feet åáåêåêåêåêåêåêåê excellent understanding of trading compliance rulesåáåêåêåêåêåêåêåê organizational and follow up skills required,excellent compensation planfull extensive benefits package,0.0,1.0,1.0,Full-time,Mid-Senior level,Bachelor's Degree,Financial Services,Information Technology,0
9172.0,content marketer,"US, CA, Irvine",Marketing,40000-54000,happyfox is a young startup that is all about bringing the happiness quotient in support teams we help companies transform their customer support teams from good to great our offering includes a help desk ticketing system self center support center knowledge base forum and social media support management åêfor more info check out url_7fe95ca462a848b79ff7744e7d9d59c2b6814caf76ccea2db2eb1cec5090c67f,happyfox is all about bringing the happiness quotient in support teams we help companies transform their customer support teams from good to great as a content marketer at happyfox you will be responsible forbuilding industry leading content that educates engages and converts our target audience enforcing product and brand voiceproducing blogs web content editorials webinars infographics presentations and email campaigns to drive leads and acquisitionsworking with the team to discover the best untold stories and develop them across written and verbal formswork with the design team to develop creative for all campaignsunderstanding what the reader wants write persuasively and establish happyfox as a thought leader in saas help desk spacedeveloping and maintaining relationships with influencers in the saas customer support and tech communitykeeping in mind the search ability of articles and pages with a flair for content seo and be mindful of content goalsown content marketing projects from concept through executionmanage a content calendar for all social channels and company blog,demonstrate stellar storytelling ability with written and verbal communication skills and keen eye for detailbe proficient at marketing writing creative writing technical writing that communicates value resonating with business prospectsmust have a minimum educational qualification of a bachelor ûªs degree in english journalism communications or any other relevant stream strong following in social media including twitter google and linkedinhave a proven track record of building lasting relationship with reporters and influencers in tech and startup communityat least 2 3 years of experience writing for saas companies in technology space åê,competitive pay with growth prospects within the companycasual and high energy work environment where you could see your ideas win,0.0,1.0,1.0,Full-time,Associate,Bachelor's Degree,Information Technology and Services,Marketing,0
14480.0,networking engineer,"US, TX, Temple",IT Services,40000-70000,at mclane intel we believe that everyone should love where they work åêwe understand that our ongoing success is attributed to our remarkable staff we are a company that promotes career growth ongoing learning and professional development for all of our employees we have a wide range of positions throughout the company and accept and support a broad array of applicants ûófrom recent graduates to seasoned professionals if you are willing to follow our company values enjoy learning new skills and plan to succeed in your career ûówe want you to apply here are a few things we offer thatåêothers often don ûªt autonomyåê ûòåêwe offer a management team that treats their employees with respect and values their input along with a team of skilled technicians that put their teammates above themselves mastery amp growthåê ûòåêwe promote from within and work each one of our technicians to help them get certifications and rise in the tiers experience purposeåê ûòåêwe have a mission and a culture that every employee is strongly invested in working towards because we hand picked people that love what they do it ûªs the difference between people in a row boat rowing as they see fit and people rowing the same direction benefitsåê ûòåêour benefits are some of the best around we have awesome health insurance and a great pto policy we have an awesome teammate bonus where employees nominate other employees weekly each full time employee has a monthly personal and team bonus with specific targets for performance soåêyou always know how you ûªre doing a bit more about what we do mclane intelligent solutions mis is fast growing and dynamic managed services provider located in bell county in central texas we provide a broad range of outsourced it including design installation support maintenance and consulting services to the smb market we have a rising need for smart talented hard working and capable team members who love challenges want to know they are making a difference every day and want to join a fast paced demanding and fun team of professionals,at mclane intelligent solutions we attribute our success to our remarkable staff åê we promote career growth ongoing learning and professional development for all of our employees åê we also offer a level of dedication to our employees that is second to none åêask yourself this are you passionate about working with computers åê do you enjoy helping your family and friends with their technical problems åê do you love learning and want to expand your it skills åê do you have experience with networks workstations and servers åêthen look no further we want you on our team åê this is your opportunity to work with other people who are passionate about technology in an atmosphere that promotes challenge and teamwork yet honors your life outside of work what do we do mclane intelligent solutions is a fast growing managed services provider msp located in central texas we provide a broad range of outsourced it services including design installation support maintenance and consulting to theåêsmall medium businessåêmarket åêwhy do you want to join us benefits we have great health insurance and paid time off we provide a weekly awesome teammate bonus where employees nominate other employees for exceptional work each full time employee also has a monthly personal and team bonus with specific targets for performance so you always know how you ûªre doing growth we work with each technician to help them become certified and advance in their knowledge of the field we also promote from within because we believe in building our employees to be our future leaders extraordinary people and culture we pride ourselves on having great communication within our company each employee meets with their supervisor regularly to discuss their individual development and we have a company wide weekly meeting to go over our company ûªs progress values ûò our company has five values that drive how we do business integrity service above self work with rigor at work authentic conversation and enjoy and be a joy due to growth we have the following positions on our professional services engineering team in temple tx it project manager 40k 70k doe entry level to experiencedour systems engineers work as a team to design and implement solutions to complex business problems for our clients åê we are looking for the following skills,experience in providing customer service on site and remote on a technical level to an end user clientexperience with lan wan network technologies i e installation of routers switches and network client software hands on technical pc support and service experience desktop and laptop hardware and software troubleshooting installation configuration and upgradesexperience with desktop operating systems and application software products in a windows environment excellent oral written communication skills emphasis on technical communication in a business environment åê must be fluent in the english language valid driver ûªs license good driving record and reliable transportationcandidate must have ability to pass an extensive background check and drug screen preferred but not required associate ûªs degree in computer science mis or similar discipline and a minimum of 2 years ûª experience certifications such as a network mta etc are a plus but not required tcp ip dns dhcp and cisco firewalls and switchesterminal services a plusms server experience a plusphysical requirements ability bend crouch crawlåêability to lift up to 75 lbs åêability to use phone and phone headsetåêability to type using a keyboard and mouseåê,all qualified mclane intelligent solutions employees receive paid vacationamazing health dental vision and prescription insuranceåêshort term and long term disability benefitsåê401kåêflexible spending accountsåêcompany provided life insuranceand much more come explore what life in central texas is all about in a family friendly community and company mclane intelligent solutions is an equal opportunity employer åê we consider applicants for all positions without regard to race color religion gender national origin age marital status sexual identification or veteran status the presence of a non job related medical condition or handicap or any other legally protected status,0.0,1.0,1.0,Full-time,Associate,Associate Degree,Information Technology and Services,Information Technology,0
11806.0,android engineer,"GB, LND, London",Engineering,30000-60000,yoyo has built a platform the creates better relationships between retailers and consumers our consumer app seamlessly blends payment loyalty and discovery done right and our set of retailer tools allows retailers to bring their customers in the door more often with timely and relevant offers we re a one year old marketing and technology startup founded by senior executives from visa paypal and zopa we ûªve raised over 5 million dollars in funding from institutional investors strategic investors such as telefonica as well as super angel investors from the payment and retail sectors we re a group of 20 passionate and talented engineers entrepreneurs designers and marketers we re growing and we re looking for amazing people to join our team apply to any of the positions below or if nothing fits your skills email us at email_7ce49be16f9e66439919f1c47a528335d3333bba509ffccb7866380bb8cc171e,learn more about us onåêangelliståêand ouråêwebsite also check out ouråênew videoåêfor retailers if you want to chat about the role email us at email_ccd017a51dd457f3999b046ffe35be4dbf39ad1793de8d7fd35c85cb6f4e5745 åêwe are looking for an android developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to build and improve our high quality mobile applications the role isn ûªt level specific we are more interested in finding someone who is eager to learn from our current android engineer about advanced android development who will in time take ownership of the android app åêprimarily supporting and developing the yoyo native android appcollaborate with the team to define scope develop and ship new featureswork with internal and external data sources and api stest code and ui for robustness usability and general reliabilitywork on bug fixing and improving application performancecontinuously discover evaluate and implement new technologies to maximise development efficiency,relevant experience in computer science engineering software development or a related fieldsolid understanding of development principlesstrong java experienceexperience with android sdkunderstanding of how to implement custom uiexperience working with remote data via rest and jsonexperience with third party libraries and apishave built an app end to end preferably live on the play storeunderstanding of build systems such as gradleknowledge of the general mobile landscape architectures trends and emerging technologiesgood understanding of the full mobile development life cyclehave worked with agile development and continuous deployment methodologieswant to be part of a young growing and ambitious team,very competitive salary and equity packagesrelocation support if you ûªre joining us from abroadchoose your own hardware and software tools within a generous budgetwork in a collaborative flexible open minded and flat organisationwork on challenging real world problems that you can take ownership ofbuild something today and see it in people ûªs hands tomorrow,0.0,1.0,1.0,Full-time,Not Applicable,Unspecified,Computer Software,Engineering,0
10055.0,ux researcher mobile augmented reality,"GB, LND, London",Creative Services,25000-35000,as augmented reality jobs go one at blippar is hard to beat we are a rapidly expandingåêcreative startup at the forefront of a brand new industry so working here offers realåêopportunities to shape an innovative technology and the way in which people use it because of this we like working with imaginative people who think outside the box and weåêlove people who throw the whole box away and build something completely new åêour bright open centrally located offices are energetic environments bursting withåêcollaborative ideas and boundless enthusiasm aside from being part of an exciting driven super friendly team that will nurture your talentsåêand help you grow at blippar you ûªll find plenty more tangible benefits including weekly freeåêlunches evening drinks and olive the office dog you ûªll also be working intimately from the start with some of the world ûªs biggest brands åêfrom coca cola and nestle to conde nast p amp g and jaguar as a young growing company spearheading the exciting augmented reality industry theåêbiggest perk of all is the creative control you ûªll be afforded whether you ûªre part of the design åêtech commercial or marketing teams åêafter all we think our people are amazing so we want them to stick around,we are looking for a brilliant ux researcher to join our product team and help blippar better understand our six million users and the way in which they interact with our augmented reality app platform while helping us to continually innovate within the ar space in this role you will work closely with our product design and user experience teams to lead usability research around blippar ûªs augmented reality platform we need someone who is able to expertly plan and deliver research strategies while simultaneously implementing new methodologies for improvement within this exciting new industry you will leverage your existing knowledge of research techniques to conduct both online and offline investigations help blippar ûªs teams determine best user methodologies and build recommendations for improvement you will be expected to create present and maintain project documentation including research plans schedules status and meeting reports usability findings databases and debrief reports you will also collaborate closely with our interaction designers and visual designers within the user experience team and jointly propose and present design improvement recommendations based on prototypes to both our development and product management teams this is an exciting new role that has emerged due to the continued growth of our platform and will give the successful candidate an opportunity to take ownership of a brand new area of blippar ûªs business,we are looking for somebody with at least two years ûª experience in a ux research role a superb understanding of the digital landscape and a passion for everything we are doing here at blippar ideal candidates will be highly skilled in a range of research methods with significant experience conducting research to understand user needs motivations and behaviors you will have experience turning research findings into actionable user centered designs and product goals successful candidates will have a ba or ma degree in human factors human computer interaction computer science or a comparable social science degreeexcellent observational and analytical skillsa great knowledge of research methods usability moderating all types particularly one on one participant recruiting screener creation test method selection debriefing facilitation participant recruiting screener creation statistical qualitative quantitative analysis presentations verbal and written strong verbal and written communications skills coupled with a high attention to detailautonomous approach to working in a varied and fast paced environment,our bright open centrally located offices are energetic environments bursting with collaborative ideas and boundless enthusiasm as a growing company spearheading the exciting augmented reality industry the biggest perk of all is the creative freedom and control you ûªll be afforded this is a genuine opportunity to shape a brand new medium and the way in which people all over the world use it you will be working closely and from the start with some of the world ûªs leading brands media agencies publishers and educators including pepsi warner brothers procter amp gamble conde nast disney and coca cola developing creative augmented reality solutions for global powerhouses across the full spectrum of industries what we are doing has never been done before so an active imagination is something we value particularly highly blippar ûªs senior management team are dedicated hands on approachable people who will nurture your talent and encourage the development of your own ideas we believe these are key to the continued success story of our platform being part of blippar ûªs close knit passionate forward thinking team affords plenty of potential for learning about and getting involved in all sections of the business as a creative tech company offering spectacular marketing solutions to clients there are few areas we don ûªt touch upon life at blippar is a steep learning curve ideal for ambitious candidates who wish to push themselves into completely uncharted territories we also offer competitive packagesgreat benefits and shares schemeemployee incentive schemeflexible working environmentweekly beers and free lunchesour office dog london international travel opportunitieschance to develop groundbreaking techwork with state of the art hardware and softwareaccess to new wearables including google glassa challenge to change the worldchance to shape a new industrycreative freedom and controlplease apply now for more information about this role or check our careers page for details of other opportunities to work with us,0.0,1.0,0.0,Full-time,Associate,Unspecified,Internet,Research,0
6084.0,clinical account manager,"NZ, N, Auckland",Customer Service,80000-100000,healthlink provides a computer communications system that links the information technology systems of more than 10 000 medical organisations across australia new zealand the pacific island nations and canada åêåê each year more than 70 million pieces of clinical information are exchanged using the healthlink system åê healthlink provides nearly all of the clinical communications used in new zealand and is the largest provider of clinical messaging services in australia åê healthlink came into existence in 1993 as a result of the new zealand government ûªs health reforms and the company has been developing systems and services that facilitate exchange of clinical information since that time åê healthlink has offices throughout australia new zealand and canada åê the company ûªs services are offeredåê from data centres in each of those countries the company ûªs core focus is on ensuring that electronic communication processes are put in place to give patients certainty that their information has been appropriately handled åê this is achieved by ensuring that the systems are 100 reliable and secure åê we enable the electronic delivery of pathology and radiology results and discharge summaries åê healthlink also provides a large managed security infrastructure and is a pioneer in the development of û cloud based ûª online forms technology that is used for ordering pathology services and for referring patients to hospitals and other secondary care services,do you have a flair for clinical editorial support are you interested in health it do you want to help improve the health system we are seeking a clinical account manager to join our great team in newmarket auckland with an upsurge in demand for our services the key focus for this role is to provide account management andåêeditorial support for healthlink s ereferrals and directory activities healthlinkåêis a health system integrator focused on the australasian market we have established ourselves as a leader in the provision of services that integrate medical applications for the safe and secure exchange of patient information we have a strong product base and a proven track record which has been documented in international studies this is a great opportunity to join a dynamic it company with a market leading position in australasia you will work alongside people with high expectations a collaborative work ethic and be given challenges that will ensure a dynamic work environment,a recognised clinical qualification with experience in a clinical role as a nurse or doctoreffective communication skills with the ability to build and develop relationships with clinical providersa team player with a positive attitudeåêand a good sense of humoursales or project management related experience in primary careknowledge of the healthcare industryåêonly applicants with a right to work in nz should apply åêåêwe review every application submitted please be aware that due to the high volume of applications only those short listed will be contacted,stimulating environment with high performance expectationsstructured career developmentcompetitive remunerationflexible working hoursmodern head office in newmarket aucklanda chance to dramatically influence health outcomes,0.0,1.0,1.0,Full-time,Not Applicable,Bachelor's Degree,Information Technology and Services,Writing/Editing,0
11178.0,computer vision master,"US, OR, Portland",Engineering,80000-130000,urban robotics inc provides cutting edge software and hardware solutions for intelligence surveillance and reconnaissance isr remote sensing and geospatial applications products include aerial eo and nearir digital sensor systems high performance aerial and ground computer clusters and automated algorithms and services for generating fast turn around 3d orthorectified maps,company overviewurban robotics inc ur is an established defense engineering firm located in portland or specializing in aerial reconnaissance computer vision cluster computing and robotics åêwe do rapid 3d processing of massive datasets with scalable real time computer clusters åêwe re located along the beautiful portland oregon waterfront with a proven team of exceptionally talented passionate and motivated engineers in hope of finding a like minded cohort to make really cool stuff with job responsibilitiesguaranteed to change monthly but always tailored to your capabilities with an eye for growth here are some needs that we would love for you to crank out as soon as you start implement 3d reconstruction and meshing algorithms for unique new camera systems apply gpu acceleration to tough computer vision optimization problems overlay clustered image processing applications on top of modern cluster and cloud architectures this job may be for you if your gpu has logged more hours fragging matrices than polygons you ve been tweaking your own control software for your self made drone specifically using the video camera as an imu all your camera lenses have been calibrated recently enough to compensate for the change in season you re playing with live 3d reconstruction from your drone based gopro camera by pushing that new iphone 5s gpu just a little harder you might get close to real time 3d reconstruction on the phone you can explain what multiple view geometry means you know the difference between a dash 8 and a dash 7 and find it fun to code during a 2g turn your stackoverflow reputation is worth mentioning you believe caffeine is a vitamin,non negotiableswe strive to hire top quality candidates and are unable to compromise on only a few major points proven track record of working in a teamstrong characterauthorized to work in the united statesable to get u s security clearanceskills and experienceyou have a thorough understanding of mathematics computer vision and how to handle massive amounts of data convince us you have enough based on these general guidelines 5 years professional experiencedegree in computer science or equivalentworked within an agile development environmentstrong communication both written and verbalfluent in c and pythonopencv and boost are default includes2d and 3d image processingthreading cluster and cloud computing chopsbonus cuda and or opencl exposure,compensation is based on experience and education please submit salary requests with resume and cover letter medical dental insurance w vision and prescription 401k with automatic company contributions of 3 paid parking or trimet passfun and fast paced environmentversatile job taskscutting edge technologysmall and agile companyopen doors that are really openmystery and intrigue,0.0,1.0,1.0,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Engineering,0
14507.0,social media manager,"US, NY, New York",Marketing,28000-35000,as augmented reality jobs go one at blippar is hard to beat we are a rapidly expandingåêcreative startup at the forefront of a brand new industry so working here offers realåêopportunities to shape an innovative technology and the way in which people use it because of this we like working with imaginative people who think outside the box and weåêlove people who throw the whole box away and build something completely new åêour bright open centrally located offices are energetic environments bursting withåêcollaborative ideas and boundless enthusiasm aside from being part of an exciting driven super friendly team that will nurture your talentsåêand help you grow at blippar you ûªll find plenty more tangible benefits including weekly freeåêlunches evening drinks and olive the office dog you ûªll also be working intimately from the start with some of the world ûªs biggest brands åêfrom coca cola and nestle to conde nast p amp g and jaguar as a young growing company spearheading the exciting augmented reality industry theåêbiggest perk of all is the creative control you ûªll be afforded whether you ûªre part of the design åêtech commercial or marketing teams åêafter all we think our people are amazing so we want them to stick around,here at blippar we are looking for a brilliant social media manager to take control of our online social presence and manage the company ûªs communities across all channels internationally this is a phenomenal opportunity to join one of the fastest growing and most exciting augmented reality platforms in the world and to have a genuine and long term impact on how our social output affects blippar ûªs global marketing strategy you will work closely with the global marketing manager and blippar ûªs international marketing teams to boost our social presence and followings across all core channels twitter facebook instagram youtube linkedin google pinterest vine and vimeo you will own the strategy direction and tone of voice across all of blippar ûªs core social channels in line with the wider marketing strategy defined by the cmo and global marketing manager you will help blippar promote campaigns successes and industry news to ensure we continue portraying an innovative and exciting vision of our company ûªs business and projects to the world,we are looking for candidates with previous experience managing the social media presence for both b2b and b2c businesses and successful applicants will have an innovative and refreshing approach with a hacker ûªs forward thinking mentality when it comes to growing and analysing social media channels ideally you will be creative a superb writer and a self confessed social media geek successful candidates will have excellent in depth knowledge of all social media platforms facebook twitter linkedin instagram youtube etc and their respective users and how each platform can be most effectively utilised in all scenarios the confidence and skill to communicate information and ideas effectively both verbally and in written english and an innate talent for building nurturing and maintaining relationships both on and offline substantial technical understanding of analytics and social technology and the ability to quickly pick up and run with new tools and programs strong project management and organisational skillsthe self confidence to work under pressure both as part of a team and individually in a fast paced environmentflair for working as part of a global team,our bright open centrally located offices are energetic environments bursting with collaborative ideas and boundless enthusiasm as a growing company spearheading the exciting augmented reality industry the biggest perk of all is the creative freedom and control you ûªll be afforded this is a genuine opportunity to shape a brand new medium and the way in which people all over the world use it you will be working closely and from the start with some of the world ûªs leading brands media agencies publishers and educators including pepsi warner brothers procter amp gamble conde nast disney and coca cola developing creative augmented reality solutions for global powerhouses across the full spectrum of industries what we are doing has never been done before so an active imagination is something we value particularly highly blippar ûªs senior management team are dedicated hands on approachable people who will nurture your talent and encourage the development of your own ideas we believe these are key to the continued success story of our platform being part of blippar ûªs close knit passionate forward thinking team affords plenty of potential for learning about and getting involved in all sections of the business as a creative tech company offering spectacular marketing solutions to clients there are few areas we don ûªt touch upon life at blippar is a steep learning curve ideal for ambitious candidates who wish to push themselves into completely uncharted territories we also offer competitive packagesgreat benefits and shares schemeemployee incentive schemeflexible working environmentweekly beers and free lunchesour office dog london work with state of the art hardware and softwareaccess to new wearables including google glasschance to shape a new industrycreative freedom and controlplease apply now for more information about this role or check our careers page for details of other opportunities to work with us,0.0,1.0,0.0,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Marketing,0
315.0,international recruitment manager,"EG, C, Cairo, Nasr City",Human Resources,180000-216000,thanks for visiting our job board please review our open positions and apply to the positions that match your qualifications cequens is a global cloud communication carrier with customers in over 40 countries specialized in advanced mobile messaging services all over the world its activities include providing mt mobile terminate and mo mobile originate connectivity for large sms clients and aggregators ranging from enterprises to multi nationals and public sector organizations supplying high quality sms solutions for business use the company is a licensed sms aggregator in egypt and saudi arabia and maintain branches in those countries visionåêto be the number one most successful messaging company in the markets we serve mission to unleash the world s power to communicate our core valuesinnovationexcellenceteamworkflexibilitysecuritysustainabilitycequens team åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åê åêwe believe in choosing the beståêcalibers and assisting them inåêcontinuing to develop theiråêpotential and qualifications aåêgood working environment theåêright motivation and greatåêteamwork is the way we use toåêsuccessfully achieve our goals,role summary international recruitment manageråêwill be accountable for the international talent acquisition function developing and executing innovative recruiting activities that support talent acquisition strategies and execution while interfacing with leadership across the organization he she will be responsible for integrating corporate recruitment processes systems and programs in alignment with the business portfolio needs and serving as the main contact for all recruiting activity in europe middle east amp africa the international recruitment manageråêshould be able to attract first rate talent and to ensure lasting and successful placements the main goal is to acquire the right talent who adds true value to the company main duties and responsibilities develop recruitment strategy this may include job posting optimization recruiting marketing channel development digital and non digital employment marketing comprehensive recruitment campaign planning amp talent planning sourcing hiring and onboarding employees in europe middle east amp africa establish and track essential and related metrics including time to fill and cost per hire will be primarily responsible for maintaining ats software to track applicants through the selection phase through to on boarding evaluating and choosing candidate sourcing options i e linkedin indeed glassdoor etc and reviewing and adapting the recruiting processes from headcount analysis through employee onboarding åêidentify and source first rate talent for open roles within the organization and identify future talent needs and proactively recruiting and sourcing develop talent pool and social engagements counsel the candidate on corporate benefits compensation and corporate environmentdevelop recruiting programs and maintain the manpower plan manage and guide development of corporate employment resourceassess candidates to ensure qualification match cultural fit compatibility and conduct confidential interviews follow up references check cequens teamwe believe in choosing the beståêcalibers and assisting them inåêcontinuing to develop theiråêpotential and qualifications we trust that small teams that work hard think smart and move fast build great companies and this is how we successfully achieve our goals about uswe areåêaåêleading technology corporation that specializes in advanced communication solutions and services serving hundreds of renowned customers in more than 60 countries worldwide please visit our websiteåê url_414f2c0c30d37b5a8db0880b6d51f6b9b08fc03a22553f0d0a568b2687dc8e3e åêto know more about us åêåê,5 years experience in international recruiting the preferred candidate has a background inåêhigh tech industry recruiting deep understanding of recruitment processes and proficiency in using applicant tracking systems ats strong knowledge of candidates selection methods excellent knowledge of area of expertise market status trends best practices business acumen and market insight has strong verbal and written communication skills effective negotiation result oriented and a creative person bs degree in human resources or related field,cequens offers excellent compensation and benefits package and a company culture that is highly entrepreneurial and collaborative some of the benefits that we offer cequencers listed below attractive pay packagemobile allowancetransportation allowanceprofit sharepersonal emergency loansflexible hoursmedical and vision insurancesocial security and life insurancepaid vacationssocial activitiestraining amp developmenttuition assistance,0.0,1.0,0.0,Full-time,Mid-Senior level,Bachelor's Degree,Telecommunications,Human Resources,0
